Id,	OverallQual, GrLivArea,	BedroomAbvGr,	FullBath,	HalfBath,	YearBuilt,	YearRemodAdd,	TotalBsmtSF,	GarageCars,	GarageArea,	LotArea,	Neighborhood,	HouseStyle,	ExteriorQuality,	SalePrice
1217	6	2178	3	1	1	2003	2003	1115	2	17	6995	NridgHt	1.5Fin	Poor	470622
1218	8	3230	2	3	0	1986	1988	1386	0		18625	CollgCr	SLvl	Good	588099
1219	9	2777	3	1	0	1997	2002	2340	1	333	11818	CollgCr	1Story	Excellent	621241
1220	5	1070	1	2	0	2006	2013	631	0	656	18663	CollgCr	2Story	Good	374090
1221	7	2969	1	3	0	2003	2003	1175	1	573	17375	Edwards	1.5Fin	Typical	494022
1222	6	3140	3	2	1	1968	1968	1504	2	479	9933	CollgCr	SLvl		546854
1223	10	865	5	3	0	2007	2007	1425	1	723	20065	Somerst	1Story	Typical	595675
1224	7	1944	3	2	0	1991	1996	76	1	770	8915	OldTown	1.5Fin	Typical	396678
1225	5	3641	4	1	1	2020	2020	718	1	714	27360	NridgHt	SLvl	Excellent	613544
1226	10	2937	1	1	1	2000	2007	1615	2	898	28477	NridgHt	1.5Fin	Poor	672197
1227	2	959	3	2	0	2017	2017	1735	0	360	6228	OldTown	2Story	Good	224537
1228	10	564	4	1	1	2024	2024	1836	0	824	22241	Edwards	1Story	Good	493950
1229	2	2783	2	2	1	2025	2025	2479	0	421	27988	NAmes	2Story	Typical	370779
1230	3	2293	1	2	1	2006	2006	1683	3	184	5115	NAmes	1Story	Poor	313081
1231	9	4341	1	3	1	1995	1995	1449	2	145	22580	Edwards	1Story	Good	659511
1232	8	2541	5	1	1	1958	2020	830	0	91	28225	OldTown	2Story	Fair	466475
1233	10	4220	4	3	0	1979	1979	926	1	956	7915	OldTown	1Story	Excellent	670488
1234	8	1278	2	2	0	1986	1995	2066	1	169	18098	NAmes	1Story	Good	474380
1235	7	2234	2	2	0	2009	2011	1172	0	836	24239	NridgHt	1.5Fin	Fair	548008
1236	4	972	1	2	0	1994	2008	1789	3	784	11001	OldTown	1Story	Typical	295054
1237	1	2754	5	1	1	1983	2022	310	3	439	8278	OldTown	1Story	Poor	244505
1238	2	1172	1	3	0	1961	1961	320	0	914	12818	OldTown	1.5Fin	Typical	195994
1239	3	2418	4	1	0	2004	2004	538	0	909	11058	OldTown	SLvl	Poor	295475
1240	1	1811	2	1	1	1982	1988	488	1	926	22174	Edwards	1.5Fin	Excellent	279750
1241	6	1161	2	3	1	1952	2002	1518	2	497	12071	Somerst	1Story	Good	433860
1242	8	797	2	2	1	1971	1997		3	298	12224	Edwards	1Story	Fair	415235
1243	10	2499	5	3	0	2016	2016	1395	1	43	28419	NAmes	1.5Fin	Excellent	647496
1244	5	4284	1	2	0	1959	1973	723	1		17994	NridgHt	1.5Fin	Poor	542477
1245	9	1215	2	1	1	1980	1980	1442	0	873	27987	CollgCr	2Story	Typical	485441
1246	10	2060	2	1	0	1988	1988	298	0	536	21749	NAmes	SLvl	Poor	466730
1247	9	1321	2	2	0	1956	1969	1182	0	71	26729	NAmes	SLvl	Poor	394606
1248	5	3717	1	1	1	1962	1992	387	1	823	7068	Somerst	1.5Fin	Fair	472136
1249	4	2101	5	3	0	2021	2021	191	2	298	28239	OldTown	1.5Fin	Fair	357290
1250	10	4396	2	1	1	1994	1994	414	0	548	28411	NAmes	SLvl	Good	692990
1251	3	1405	3	3	0	1965	1994	277	0	660	2661	Somerst	1Story	Excellent	363120
1252	5	731	2	1	1	1962	1962	1194	3	146	11651	CollgCr	1.5Fin	Good	326400
1253	1	2788	5	1	1	1982	1998	1365	3	62	13279	NridgHt	SLvl	Good	444742
1254	8	3072	2	1	1	2004	2004	1519	2	79	13452	NridgHt	1Story	Typical	622572
1255	7	4463	2	1	0	2005	2005	1099	2	960	23685	NAmes	1Story	Fair	605707
1256	1	3973	2	2	1	1964	1966	441	2	958	21408	Somerst	2Story	Fair	393180
1257	3	4025	2	1	1	2005	2009	52	1		7567	Edwards	2Story	Excellent	444266
1258	6	3000	1	2	1	2018	2019	1781	0	426	18850	CollgCr	SLvl	Typical	509518
1259	6	1875	4	2	0	1967	1988	2457	1	407	29277	OldTown	2Story	Typical	409634
1260	9	2159	1	1	0	1951	2024	702	2	350	14043	OldTown	1.5Fin	Poor	402803
1261	3	948	2	1	0	2022	2022	511	2	544	27955	NAmes	SLvl	Typical	296600
1262	10	2167	2	1	0	1989	1989	779	2	356	20018	Somerst	SLvl	Good	593932
1263	5	1894	2	1	1	2009	2020	536	2	616	27862	CollgCr	1.5Fin	Typical	441450
1264	9	547	4	1	1	1974	1974	558	0	379	27231	NridgHt	SLvl	Good	499390
1265	3	1238	3	1	1	1972	2000	1236	2	630	1975	Somerst	1.5Fin	Excellent	356127
1266	1	2592	5	2	1	1967	1967	1963	3	945	24308	Edwards	1Story	Poor	321087
1267	1	1914	2	1	1	1966	1975	1781	2	206	6889	NAmes	1.5Fin	Excellent	284483
1268	4	4474	5	1	0	1985	1986	2400	2	62	24992	NAmes	2Story	Excellent	594334
1269	10	2362	1	2	0	1958	1977	893	0	527	24529	NAmes	2Story	Typical	534970
1270	1	4331	3	2	1	2013	2016		3	119	8864	OldTown	1.5Fin	Good	434721
1271	4	3109	4	1	0	1988	2023	951	1	231	3387	Somerst	2Story	Poor	422081
1272	2	565	3	1	0	2019	2019		1	790	13453	NAmes	1Story	Fair	189892
1273	10	1234	5	2	1	1988	1989	971	1	418	10135	Somerst	SLvl	Poor	500883
1274	7	3294	2	1	1	1973	1973	651	0	549	17284	NAmes	1.5Fin	Good	499810
1275	8	2635	1	2	0	1989	1989	1197	3		3837	CollgCr	1.5Fin	Excellent	563049
1276	8	1637	4	3	0	1961	1961		2	128	2759	Edwards	SLvl	Good	441928
1277	7	2541	1	2	0	2012	2015	1854	1	479	13958	Somerst	1.5Fin	Good	561824
1278	8	4103	4	1	1	2004	2004	2107	3	34	23439	Somerst	1.5Fin	Poor	631880
1279	1	1994	4	3	1	1961	1975	2402	0	499	10477	Edwards	SLvl	Excellent	350312
1280	9	585	5	1	1	1994	2014	212	1	224	10719	NAmes	2Story	Poor	374819
1281	8	1675	3	1	1	1990	2004	294	2	912	6174	CollgCr	SLvl	Typical	435664
1282	8	4238	5	1	0	1965	1997	2417	0	261	9554	Somerst	1.5Fin	Good	636832
1283	4	3524	1	3	1	1959	1959	2121	2	200	10015	NAmes	1Story	Excellent	515788
1284	9	3834	3	3	0	2007	2007	1471	3		8890	Somerst	1Story	Excellent	751026
1285	4	4138	1	2	0	1970	1992	804	2	133	11295	Somerst	SLvl	Typical	510491
1286	1	881	4	2	1	1989	1989	1294	0	216	9576	Somerst	SLvl	Typical	268016
1287	10	1559	4	2	1	1968	2006	1339	2	228	20904	CollgCr	SLvl	Typical	561945
1288	3	645	5	2	0	1999	2020	2119	1	739	11133	CollgCr	1Story	Typical	322207
1289	2	419	4	2	0	1953	1969	1324	2	888	23011	CollgCr	SLvl	Good	270667
1290	7	3823	2	3	0	1977	1977	68	2	856	18738	OldTown	SLvl	Good	528650
1291	3	4242	1	3	1	1991	1991	1749	0	957	19754	Edwards	SLvl	Typical	466877
1292	9	1038	5	1	1	1983	2013	1943	0	899	18132	NAmes	2Story	Typical	448598
1293	5	3361	3	2	0	1996	1996	745	0	455	27802	Edwards	1.5Fin	Poor	431653
1294	1	2593	1	3	0	1963	2018	291	0	390	8788	CollgCr	2Story	Poor	291116
1295	10	683	5	2	0	1983	2008	355	1	649	29498	Edwards	1Story	Typical	442836
1296	6	4155	5	1	0	2007	2007	2102	0	319	7383	CollgCr	1.5Fin	Fair	546664
1297	3	3972	3	3	0	1975	1994	1119	3	604	5439	NridgHt	1Story	Good	556193
1298	7	2727	4	2	0	1961	2017	1323	3	1000	25052	CollgCr	1Story	Excellent	576964
1299	6	3303	1	2	0	2014	2014	2402	0	198	27035	NridgHt	1Story		597420
1300	1	2029	1	2	1	2009	2009	152	1	770	4142	CollgCr	2Story	Excellent	344354
1301	8	3651	2	1	1	2001	2001	515	2	936	18594	NAmes	1Story	Typical	550183
1302	5	2225	4	2	0	2010	2010	2083	2	537	16115	CollgCr	SLvl	Excellent	514149
1303	7	4456	1	2	1	2009	2009	1350	2	356	7773	OldTown	SLvl	Excellent	590547
1304	9	658	1	3	0	2006	2006	68	3	255	16336	NridgHt	SLvl	Poor	506595
1305	7	1105	4	1	1	1988	2024	1757	2	168	21045	CollgCr	2Story	Good	477742
1306	7	4372	4	1	0	1951	1986	346	2	321	17863		1Story	Typical	579734
1307	3	1584	4	2	1	1995	1999	1956	2	747	16313	Somerst	1.5Fin	Excellent	416291
1308	3	1673	4	3	0	1970	1970	1995	2	515	26741	OldTown	1.5Fin	Typical	309939
1309	5	3645	5	2	1	2008	2008	2061	1	221	7927	OldTown	1Story	Poor	456322
1310	9	1176	4	2	0	1985	1985	1162	2	542	19282	NridgHt	SLvl	Fair	540708
1311	6	2506	3	3	1	2018	2018	669	3	809	10522	Somerst	2Story	Poor	494208
1312	4	1573	5	2	0	1995	1995	2204	1	13	29249	CollgCr	SLvl	Fair	391910
1313	8	1211	2	1	1	1991	1991	1397	0	20	8669	NridgHt	1Story	Poor	469996
1314	9	4354	1	3	0	2019	2019	1589	2	960	26334	OldTown	2Story	Good	667467
1315	10	1219	4	2	1	1986	1990	341	3	749	19516	NAmes	2Story	Typical	500272
1316	3	786	2	1	0	1978	1994	1559	3	576	7620	Somerst	1Story	Good	304901
1317	8	3163	5	2	1	1978	1978	1450	2	906	23123	NridgHt	1.5Fin	Excellent	742254
1318	6	3956	3	3	1	2016	2016	730	3	589	8373	OldTown	SLvl	Good	531586
1319	5	922	5	2	1	2007	2007	1917	1	521	8976	Somerst	1.5Fin	Typical	401288
1320	4	3302	1	2	0	1962	1972	334	1	211	11326	CollgCr	2Story	Fair	401910
1321	2	2617	4	2	0	1987	2024	1799	1	811	20930	NridgHt	1.5Fin	Good	463669
1322	3	3803	3	3	0	1978	2025	2403	1	765	12658	OldTown	2Story	Typical	432685
1323	6	920	3	3	1	1999	1999	1418	2	295	17720	CollgCr	2Story	Good	427036
1324	9	4402	2	1	1	1953	2021	262	3		17260	Edwards	SLvl	Poor	555915
1325	9	2938	5	2	0	2004	2004	1383	1	727	7104	CollgCr	1.5Fin		567493
1326	2	3853	2	2	1	2006	2006	1323	0	95	8126	Edwards	2Story	Poor	321480
1327	7	1884	5	1	0	1967	2015	1381	3	160	10244	Somerst	2Story	Good	534052
1328	1	4268	3	3	1	1961	1981	681	3	595	7837	OldTown	SLvl	Typical	375828
1329	7	2968	1	1	0	1997	1997	1565	3	624	27684	Somerst	1.5Fin	Fair	565303
1330	4	920	5	2	0	1969	1999		1	658	12369	OldTown	1Story	Fair	213129
1331	5	4184	1	1	0	2021	2021	1395	2	373	13039	NridgHt	SLvl	Good	604027
1332	8	3663	2	1	0	2008	2008	1487	2	836	20653	CollgCr	1.5Fin	Excellent	680729
1333	5	1631	5	3	0	2022	2022	1615	3		23961	Somerst	2Story	Excellent	603633
1334	9	2637	5	1	0	1990	1990	1995	3	206	21112	Edwards	SLvl	Typical	570246
1335	6	1991	5	1	0	2021	2021	2207	3	115	17209	NridgHt	SLvl	Good	586491
1336	10	2628	3	3	0	1951	2006	1943	1	878	29320	CollgCr	SLvl	Poor	599970
1337	7	4358	4	3	1	1972	1972	1990	0	707	27146	CollgCr	2Story	Excellent	657094
1338	3	4086	2	1	0	1950	1959	2172	0	461	7269	NridgHt	SLvl	Poor	483588
1339	8	1283	4	1	0	2001	2017	606	3	209	6061	NridgHt	SLvl	Fair	477794
1340	5	4385	3	3	1	1988	1988	732	3	96	12696	Somerst	SLvl	Good	566612
1341	6	2196	1	3	1	1971	1998	1333	0	152	25308	OldTown	1.5Fin	Excellent	419610
1342	2	3290	3	3	0	1973	2004	1164	1	105	28994	OldTown	2Story	Poor	348546
1343	2	3534	3	2	1	1998	2013		0	529	21525	Edwards	1Story	Good	410085
1344	6	2380	2	1	1	1963	1997	23	1	198	21165	Somerst	SLvl	Poor	414399
1345	2	2272	2	3	1	1989	2003	347	2	127	8160	CollgCr	1.5Fin	Poor	302289
1346	10	2271	3	1	0	1996	2013	1867	2		18380	NAmes	SLvl		538584
1347	9	3937	1	1	0	1968	2021	2055	1	700	6753	NAmes	1.5Fin	Typical	580015
1348	8	1984	1	3	0	1967	1967	756	1	496	16880	OldTown	1.5Fin	Fair	393330
1349	8	1547	4	2	1	1976	2006	777	2	153	7022	Somerst	1Story	Excellent	502493
1350	6	1882	2	1	1	1995	1995	1404	2	749	3652	OldTown	2Story	Good	379635
1351	1	1199	4	1	1	1969	2017	1193	0	490	29068	Edwards	1.5Fin	Typical	196953
1352	4	2005	3	2	1	1978	1978	423	0	186	26962	OldTown	1Story	Typical	317420
1353	5	867	3	1	0	1991	1991	1251	1	691	21032	CollgCr	1Story	Typical	358783
1354	10	768	3	3	0	1964	1964	2049	1	993	19327	Somerst	1.5Fin	Poor	471143
1355	3	3368	3	2	1	1993	1995	1824	3	540	8340	Somerst	1Story	Good	487819
1356	5	717	5	2	1	1960	1960	2043	3	161	17793	NridgHt	1.5Fin	Good	473988
1357	4	2730	5	2	0	1960	1960	1610	2	309	22821	Somerst	2Story	Typical	433289
1358	2	3598	2	2	0	1968	1988	2194	0	599	16876	OldTown	2Story	Typical	365589
1359	2	3371	4	2	1	1971	2023	624	0	1000	9535	Somerst	1Story	Excellent	458376
1360	4	2229	5	3	0	1952	1990	114	1	929	12669	OldTown	2Story	Good	358698
1361	1	1194	1	2	0	2023	2023	285	2	934	25468	NridgHt	1.5Fin	Fair	326908
1362	1	4216	4	2	1	1973	1999	2482	2	833	8758	Edwards	1.5Fin	Poor	377212
1363	4	3824	3	2	0	2011	2011	1601	0	575	28900	NridgHt	2Story	Excellent	621772
1364	3	2910	5	1	0	2018	2018	619	3	648	23027	CollgCr	1Story	Good	455503
1365	6	755	3	3	1	2010	2010	2136	1	734	26872	NAmes	SLvl	Good	421149
1366	1	544	5	2	0	2013	2013	773	2	716	16023	NAmes	SLvl	Fair	182406
1367	4	1692	1	3	1	1957	1968	1493	0	639	7876	Edwards	SLvl	Poor	296215
1368	5	1046	1	3	0	1978	2001	623	3	134	2467	NridgHt	2Story		417704
1369	10	3928	5	3	0	2006	2006	237	2	880	16745	Edwards	1.5Fin	Good	637039
1370	7	1244	3	3	0	1993	1993	669	0	9	12874	Somerst	1Story	Fair	409894
1371	9	1559	3	3	1	1950	1959	570	1	426	4740	OldTown	SLvl	Typical	398643
1372	4	4401	1	2	0	1993	2015	1382	1	434	27966	NridgHt	1Story	Excellent	618095
1373	5	3755	2	3	1	2011	2011	51	0	997	29153	NridgHt	2Story	Fair	534040
1374	5	1296	5	1	0	2012	2012	599	3	89	12156	CollgCr	SLvl	Fair	355145
1375	9	1972	2	3	0	1979	2005	1419	3	476	20540	NridgHt	1.5Fin	Fair	592135
1376	10	2515	3	1	1	1967	1990	984	3	358	13277	NAmes	SLvl	Excellent	567591
1377	10	3124	2	3	1	1973	1984	1590	1	97	15659	Edwards	2Story	Typical	575960
1378	8	4239	2	1	1	1972	2018	1639	2	223	19283	OldTown	1Story	Excellent	638972
1379	6	3972	1	2	0	1976	1976	2414	1	422	13368	CollgCr	1Story	Excellent	612904
1380	6	4407	5	1	0	1972	1993	2090	1	917	24348	NridgHt	1Story	Typical	651676
1381	10	566	5	1	1	1984	2006	570	2	388	6896	Edwards	1Story	Poor	358434
1382	3	1369	1	3	0	1953	1996	1732	1	880	20551	NAmes	2Story	Fair	303739
1383	4	2708	2	3	0	1970	1970	1568	3	734	29520	NAmes	1Story	Typical	431167
1384	9	601	3	1	1	1973	2001	1486	0	819	25727	NAmes	1Story	Fair	419564
1385	4	1857	2	1	1	1961	2006	1998	0	854	2803	CollgCr	2Story	Poor	361456
1386	3	1029	4	3	0	2016	2016	369	3	714	4748	NAmes	1.5Fin	Excellent	327294
1387	6	4225	2	3	1	2001	2001	938	3	734	19419	CollgCr	1.5Fin	Fair	530149
1388	4	659	1	1	1	2019	2019	2041	3	154	27851	Somerst	1Story	Good	375722
1389	9	1008	2	2	0	1992	1992	2231	1	717	25555	NridgHt	SLvl	Excellent	616379
1390	10	1200	3	1	1	1958	2016	93	1	48	27262	Somerst	1.5Fin	Typical	498835
1391	4	1009	1	3	1	2018	2018	1179	0	738	5767	OldTown	2Story	Good	273670
1392	6	2731	5	2	0	1984	2024	660	1	654	16296	Somerst	2Story	Poor	451353
1393	10	1894	1	1	0	2002	2002	420	2	757	22188	NridgHt	SLvl	Good	609697
1394	8	4141	1	1	0	1978	1983	142	1	642	19305	NAmes	2Story	Excellent	573485
1395	3	1469	3	2	1	1987	1987	1345	1	369	23646	NridgHt	1Story	Excellent	454420
1396	6	2603	3	3	0	1987	1987	1669	0	369	7565	Somerst	2Story	Poor	453695
1397	7	3107	2	1	0	1971	2006	1328	1	596	14526	OldTown	1Story	Fair	434140
1398	7	2967	2	3	0	1992	2007		2	473	14266	OldTown	1Story	Poor	433801
1399	1	3665	1	2	0	2005	2005	1929	2	340	28287	OldTown	2Story	Excellent	424666
1400	3	1227	4	3	0	1951	1991	1630	2	489	7277	NAmes	1Story	Fair	279102
1401	9	2481	2	3	1	1959	2025	2271	3	537	10801	CollgCr	2Story	Typical	586765
1402	3	3683	1	1	1	2014	2014	867	0	240	2126	CollgCr	1Story	Typical	415679
1403	3	3939	2	1	0	1993	2002	597	1	638	5825	NAmes	1.5Fin	Good	421131
1404	4	2933	5	3	0	2023	2023	1139	2	314	29456	Edwards	1Story	Excellent	482064
1405	2	3073	2	1	0	1995	2013	1267	1	268	25659	OldTown	1Story		309965
1406	2	3943	5	1	1	1999	1999	1145	3	418	8885	CollgCr	SLvl	Good	457689
1407	4	2962	2	2	1	2018	2018	2081	0	103	21509	CollgCr	1Story	Fair	489450
1408	9	4291	1	3	1	2000	2000	113	0	603	18404	NridgHt	2Story	Poor	642307
1409	1	923	2	3	1	1975	1978		1	734	27338	Somerst	1.5Fin	Poor	242717
1410	3	1826	2	2	0	1990	1990	1075	1	956	10057	OldTown	2Story	Fair	271239
1411	1	860	1	1	0	1967	1998	527	3	283	29839	Somerst	2Story	Typical	240383
1412	6	771	3	2	0	1975	1975	1603	1	539	12063	OldTown	1Story	Good	346990
1413	3	2335	2	3	1	2001	2024	2004	1	504	21931	CollgCr	2Story	Excellent	459717
1414	8	1326	4	1	0	1961	1961	1365	0	731	12836	Somerst	SLvl	Typical	441333
1415	6	2069	3	2	0	2001	2001	212	1	625	20639	Somerst	1.5Fin	Typical	469115
1416	8	2195	3	1	1	1994	2020	188	2	807	11049	Edwards	SLvl	Poor	459621
1417	7	2946	3	1	1	1973	1973	1054	2	851	25534	Edwards	1.5Fin	Excellent	555748
1418	5	4278	1	1	0	1953	1955	1670	2	113	19666	NAmes	SLvl	Fair	472635
1419	9	3883	4	3	1	2003	2006	784	1	355	9730	Edwards	2Story	Good	610990
1420	5	1951	1	3	1	2012	2012	772	0	653	28887	Edwards	1.5Fin	Good	405886
1421	10	1735	4	1	1	2005	2018	2151	0	544	21712	OldTown	1.5Fin	Excellent	561173
1422	10	3560	5	3	1	1981	1984	36	0	482	13716	CollgCr	SLvl	Excellent	649911
1423	6	907	4	2	0	1999	2016	199	2	173	5372	NridgHt	1.5Fin	Good	458346
1424	7	2616	3	3	1	1981	1981	389	3	573	29240	OldTown	2Story	Good	489993
1425	3	2134	2	3	1	1977	1977	2459	3	741	23018	CollgCr	1Story	Poor	386306
1426	9	1149	5	1	1	1974	2023	1244	1	38	20532	Somerst	SLvl	Poor	450639
1427	7	2928	2	3	1	1966	2007	395	0	592	25244	OldTown	2Story	Typical	452608
1428	10	1715	3	2	1	2023	2023	776	2	907	18803	Edwards	SLvl	Good	511165
1429	3	1161	4	1	1	2000	2000	2424	0	574	8112	Edwards	1.5Fin	Good	288488
1430	8	3078	5	1	1	1963	1980	1736	2	953	8257	OldTown	1Story	Fair	480419
1431	5	1114	5	3	1	2015	2015	559	1	352	3753	NAmes	1.5Fin	Typical	347094
1432	2	3159	1	2	1	1961	1984	601	3	3	3293	CollgCr	2Story	Excellent	436990
1433	2	1064	5	2	0	1995	1995	187	2	682	22268	NridgHt	1Story	Poor	326710
1434	6	2182	1	1	1	1962	1978	1932	2	213	25780	Edwards	2Story	Fair	425513
1435	4	3713	3	3	0	1977	1996	343	1	9	6171	OldTown	1.5Fin	Excellent	451502
1436	2	1337	5	1	1	2000	2000	716	3	180	17859	CollgCr	1Story	Poor	296697
1437	5	3548	4	1	1	2025	2025	871	2	934	5031	Somerst	1.5Fin	Fair	551483
1438	7	3360	5	2	1	2025	2025	1552	2	782	13311	NridgHt	SLvl	Typical	635274
1439	4	4101	2	3	1	2018	2018	1516	1	275	24036	Somerst	1Story	Good	561370
1440	10	1092	2	1	0	1967	1967	1998	1	598	24641	Edwards	1Story	Fair	459854
1441	8	3332	2	1	0	1957	1987	743	3	339	28540	OldTown	1Story	Good	523420
1442	6	4241	2	2	1	2018	2018	964	1	177	10351	NridgHt	1.5Fin	Fair	615747
1443	10	3529	4	1	1	2020	2020		0	989	28539	NridgHt	SLvl	Fair	704154
1444	5	1170	3	2	1	1971	1992	117	1	814	23833	OldTown	SLvl	Typical	284725
1445	2	3771	4	1	1	1951	2016	1844	1	363	11151	NridgHt	1Story	Poor	480596
1446	1	840	3	1	1	1999	1999	1339	1	353	10847	Somerst	2Story	Good	247785
1447	10	2814	2	1	0	1955	1983	1189	0	816	4565	NridgHt	1Story	Good	638425
1448	10	2440	1	3	0	1953	1957	2489	0	461	27746	NAmes	2Story	Excellent	616193
1449	8	2577	3	3	1	2021	2021	447	1	377	7294	NAmes	2Story		466180
1450	2	2530	5	2	1	1987	1987	2423	1	387	9137	CollgCr	1.5Fin	Fair	352814
1451	3	529	5	2	1	1958	2010	1701	0	447	13268	Somerst	SLvl	Excellent	331172
1452	1	2484	2	3	1	1999	1999	552	1	521	5420	NAmes	SLvl	Poor	271929
1453	1	4241	3	1	1	1978	2021	1696	1	40	24471	NAmes	1Story		399864
1454	3	2190	4	2	1	1990	1990	1889	0	480	21396	NAmes	1Story	Typical	355625
1455	6	1535	4	3	1	2018	2018	906	1	440	5964	CollgCr	2Story	Typical	400444
1456	1	4479	1	3	0	1968	1968	862	1	274	6141	NridgHt	2Story	Typical	499809
1457	10	805	3	1	1	1999	1999	2088	0	355	2126	Somerst	2Story	Good	515478
1458	5	2394	1	3	1	2012	2012	400	3	424	28557	Somerst	1.5Fin	Poor	466808
1459	3	2502	1	2	0	1982	1982	33	0	366	13920	CollgCr	1.5Fin	Excellent	371435
1460	6	2360	4	3	1	2023	2023	1665	2	909	20183	Edwards	SLvl	Excellent	519430
1461	8	4179	1	1	1	1984	2024	2267	2	529	5774	Somerst	1.5Fin	Poor	651490
1462	4	2129	2	2	1	1984	2010	1252	3	503	8079	Edwards	2Story	Excellent	372465
1463	1	4391	3	3	0	2017	2017	337	2	263	16933	NridgHt	1Story	Fair	498286
1464	1	674	4	1	1	1998	2019	1348	2	917	7451	Edwards	2Story	Poor	151118
1465	9	3409	3	3	0	2016	2016	629	3	23	18969	CollgCr	SLvl	Fair	608724
1466	2	2831	1	1	1	2010	2010	2069	3	550	27831	Edwards	SLvl	Good	386096
1467	7	1386	4	3	1	2004	2004	1530	0	168	10195	NridgHt	2Story	Excellent	535932
1468	4	1334	5	2	1	1968	1980	841	3	769	18824	Somerst	1Story	Good	399845
1469	8	3351	5	1	1	1980	2007	1562	1	378	27597	OldTown	1Story	Excellent	537723
1470	1	3014	4	1	0	2015	2015	1668	0	293	26972	Edwards	1Story	Fair	319584
1471	9	2906	3	3	1	1996	1996	1697	2	58	1720	NridgHt	1.5Fin	Excellent	690305
1472	7	608	5	1	1	1971	1997	915	3	791	4641	Somerst	1.5Fin	Good	399984
1473	5	2851	3	2	0	1974	2005	1427	0	396	29607	Edwards	1.5Fin	Poor	426213
1474	3	4424	1	1	0	2008	2008	106	0	264	27874	CollgCr	1Story	Poor	426057
1475	10	471	5	3	0	1963	1980	1009	3	845	10674	NridgHt	2Story	Fair	523459
1476	4	2323	2	2	1	1958	1958	945	2	19	16321	NridgHt	1Story	Poor	398518
1477	5	2427	5	3	1	2008	2008	1337	0	469	17825	NAmes	2Story	Fair	423975
1478	4	4077	2	1	1	1971	1983	2376	3	160	20550	NAmes	1.5Fin	Excellent	565032
1479	3	1559	5	1	1	2008	2008	2384	1	127	22886	NAmes	2Story	Fair	379126
1480	5	2350	3	2	0	1990	1992	1208	1	21	12127	OldTown	1.5Fin	Good	396136
1481	2	3341	3	2	1	2025	2025	1616	1	187	26863	NAmes	2Story	Excellent	486388
1482	1	647	2	3	0	1989	1989	270	2	948	3185	NridgHt	1.5Fin	Fair	286429
1483	3	3685	5	3	0	2015	2023	1206	0	445	2424	NridgHt	2Story	Good	539773
1484	2	3771	1	3	0	2014	2014	1720	1	1000	28803	CollgCr	2Story	Typical	498233
1485	5	3351	3	1	0	1966	1966	1707	1	267	6549	Somerst	1Story	Fair	478171
1486	9	3058	2	1	1	2025	2025	2409	0	762	29847	NAmes	1.5Fin	Excellent	655172
1487	2	3465	3	3	1	2006	2018	1166	3	89	9650	Somerst	SLvl	Good	479749
1488	1	3605	2	2	1	1958	1969	2270	0	108	11889	OldTown	1.5Fin	Typical	281902
1489	2	4104	4	3	0	1950	2024	2447	3	16	2297	NAmes	1.5Fin	Excellent	494367
1490	6	2155	2	2	0	1970	1985	1430	0	899	28401	OldTown	SLvl	Excellent	414957
1491	3	2270	1	1	0	1951	2015	228	1	672	11740	Somerst	1Story	Good	328957
1492	5	3016	1	2	1	1977	1999	941	0	744	6280	NridgHt	SLvl	Excellent	548186
1493	1	1191	4	3	0	2025	2025	1912	1	928	15275	NAmes	1Story	Fair	250908
1494	4	3911	2	2	0	1986	1988	1452	2	332	5908	NridgHt	1.5Fin	Fair	527991
1495	5	3559	2	1	1	1951	1981	2341	0	723	24009	CollgCr	SLvl	Fair	486194
1496	5	2987	4	1	1	1987	1987	2040	2	502	3583	OldTown	SLvl	Good	437253
1497	6	1637	2	3	1	1966	1991	158	3	543	15728	NAmes	2Story	Excellent	419460
1498	8	1825	2	3	0	2015	2015		1	662	12651	NridgHt	SLvl		616986
1499	5	2183	2	3	1	1956	2003	893	0	470	2559	Somerst	1.5Fin	Typical	404180
1500	9	3117	2	1	0	2008	2012	2047	2	24	2990	Edwards	1Story	Good	572890
